Date,Open,High,Low,Close,Adj Close,Volume
2007-08-02,61.823872,62.128799,60.116283,61.183529,34.216225,18130526
2007-08-03,61.000572,62.029697,59.079533,59.148144,33.077950,19157396
2007-08-06,59.407330,60.329731,57.356697,60.184891,33.657738,22262536
2007-08-07,59.376839,61.701900,58.850838,60.970078,34.096851,20824157
2007-08-08,61.076801,62.448971,60.604164,61.496078,34.391006,15891167
2007-08-09,59.994312,61.282627,59.628403,59.636024,33.350803,16635084
2007-08-10,59.079533,60.070545,57.936058,59.620777,33.342278,22175564
2007-08-13,60.238255,61.267384,59.857098,60.375469,33.764317,14312820
2007-08-14,60.901470,61.282627,59.879967,60.116283,33.619381,15047423
2007-08-15,60.192516,61.069180,58.744114,58.988056,32.988441,18794948
2007-08-16,57.943684,59.361591,56.220844,58.911823,32.945805,29146422
2007-08-17,60.146774,60.985325,59.514053,60.322109,33.734482,19568249
2007-08-20,60.146774,61.290253,59.651272,60.878601,34.045704,15471394
2007-08-21,60.261124,60.741383,59.300606,59.643646,33.355072,15295614
2007-08-22,59.979069,60.306862,59.544544,60.146774,33.636433,16117189
2007-08-23,60.794746,60.878601,59.620777,60.527935,33.849583,11948580
2007-08-24,60.825237,61.747643,60.665154,61.549438,34.420849,11980718
2007-08-27,61.015816,62.144047,61.000572,61.732395,34.523178,14288552
2007-08-28,61.122543,61.480831,59.948574,60.078167,33.598064,12163320
2007-08-29,60.627037,62.586189,60.329731,62.334625,34.859959,12144955
2007-08-30,61.922974,62.692913,61.595177,61.968712,34.655323,12321128
2007-08-31,62.853001,63.127434,62.189785,62.426102,34.911118,11687271
2007-09-04,62.288887,64.156563,62.189785,63.638187,35.588955,11915129
2007-09-05,63.417114,63.417114,62.083061,62.601437,35.009159,13089051
2007-09-06,63.081696,63.958359,62.952103,63.752533,35.652897,12805835
2007-09-07,63.081696,63.630562,62.631927,63.127434,35.303322,11457707
2007-09-10,63.203667,63.348507,61.694279,62.654797,35.039001,12573517
2007-09-11,63.013088,63.927868,61.770512,63.676304,35.610264,15336017
2007-09-12,63.333260,65.025604,63.333260,64.682564,36.173027,13077769
2007-09-13,65.223808,65.643082,64.690186,64.880760,36.283867,10311727
2007-09-14,64.491982,65.490616,64.240417,65.002731,36.352058,9459587
2007-09-17,64.575836,65.300034,64.354767,64.591080,36.121861,9470869
2007-09-18,64.530098,67.266815,64.217545,66.923775,37.426392,14467481
2007-09-19,67.449768,68.227333,67.007622,67.304932,37.639538,14017667
2007-09-20,67.503128,67.830925,63.653435,67.396408,37.690708,9503795
2007-09-21,67.983391,68.334053,67.396408,67.800438,37.916645,12698137
2007-09-24,67.800438,68.410286,67.411652,67.983391,38.018974,16151951
2007-09-25,67.137222,67.137222,66.382523,66.542610,37.213230,13338553
2007-09-26,67.045738,67.320175,65.719307,66.550240,37.217499,13280047
2007-09-27,67.205826,67.465012,66.733192,67.053368,37.498856,15066051
2007-09-28,67.205826,67.769943,66.413017,66.908524,37.417862,9340214
2007-10-01,66.146210,66.946640,66.024239,66.618843,37.255863,12942655
2007-10-02,66.153831,66.153831,64.415749,65.155197,36.437321,16613964
2007-10-03,64.331894,64.613953,63.645809,64.080330,35.836220,15673279
2007-10-04,63.569576,64.408127,62.822510,63.988853,35.785065,18757562
2007-10-05,64.232796,64.453865,63.607693,64.187057,35.895905,8878595
2007-10-08,63.691547,64.530098,63.653435,64.286156,35.951328,10002538
2007-10-09,64.629196,65.803162,64.370010,65.467743,36.612110,13744946
2007-10-10,64.309029,66.595978,64.309029,66.115715,36.974499,12706008
2007-10-11,66.382523,66.908524,64.796906,65.345772,36.543907,15167583
2007-10-12,65.765053,66.222443,65.162819,65.345772,36.543907,8677760
2007-10-15,66.016617,66.214813,65.162819,65.833656,36.816750,12188506
2007-10-16,65.711685,67.198204,65.582092,66.931396,37.430653,16477669
2007-10-17,67.060989,67.708954,65.864151,66.672203,37.285698,16318942
2007-10-18,66.329163,67.243942,66.184326,67.091476,37.520187,10839985
2007-10-19,66.832291,66.839912,64.309029,64.850273,36.266800,14934872
2007-10-22,64.026970,64.286156,62.205032,63.363750,35.435482,17359324
2007-10-23,63.569576,63.981228,62.380363,63.439983,35.478123,13599468
2007-10-24,63.439983,63.439983,61.366482,62.243149,34.808815,19098890
2007-10-25,62.624306,64.415749,61.961090,63.798271,35.678493,17230244
2007-10-26,64.888382,65.048470,63.882130,64.652069,36.155945,12036732
2007-10-29,64.804527,64.888382,64.400505,64.514847,36.254494,8811956
2007-10-30,63.882130,63.904999,62.853001,63.058826,35.436268,16354492
2007-10-31,63.607693,65.193314,62.967346,64.766418,36.395859,17593347
2007-11-01,63.729664,64.743546,63.028332,63.432362,35.646191,15496843
2007-11-02,63.371376,64.682564,62.853001,64.469109,36.228798,16268832
2007-11-05,63.058826,64.796906,63.043579,63.973606,35.950340,13243973
2007-11-06,64.026970,65.017982,64.026970,64.903633,36.472954,13341964
2007-11-07,64.499603,65.170441,62.776768,62.822510,35.303467,15673279
2007-11-08,62.738651,64.941750,62.738651,63.996475,35.963188,19210392
2007-11-09,62.997841,63.706795,62.128799,62.936855,35.367714,16529485
2007-11-12,62.342247,62.487087,60.070545,60.200138,33.829811,18372945
2007-11-13,60.581299,60.848106,58.896576,60.809994,34.172539,16904788
2007-11-14,61.351238,62.235523,60.101036,60.505066,34.001163,15640484
2007-11-15,60.055298,60.825237,58.744114,59.491184,33.431416,17940316
2007-11-16,59.979069,60.779499,59.552170,60.169647,33.812679,16191043
2007-11-19,59.879967,60.405964,58.766983,58.797478,33.041588,14484534
2007-11-20,59.110027,60.886223,59.110027,60.444080,33.966888,20189251
2007-11-21,59.971443,61.076801,59.216751,59.323475,33.337162,14630667
2007-11-23,59.597908,60.489819,59.422577,60.314487,33.894070,6545837
2007-11-26,60.223007,60.901470,58.401073,58.469681,32.857384,16494854
2007-11-27,58.164753,58.202869,56.548641,57.981796,32.583210,23776081
2007-11-28,58.141884,59.521675,58.012291,59.247242,33.294323,21050573
2007-11-29,59.392082,60.413586,59.254868,60.085793,33.765556,17729380
2007-11-30,60.428833,61.595177,59.841850,61.015816,34.288189,27904418
2007-12-03,60.230633,61.557060,60.017181,61.175903,34.378155,13068849
2007-12-04,60.931961,61.343613,60.497440,60.764252,34.146828,11577080
2007-12-05,62.090683,62.342247,61.442715,62.022076,34.853664,14380509
2007-12-06,61.900105,63.775402,61.900105,63.500969,35.684734,11459150
2007-12-07,63.653435,63.943111,62.685291,63.500969,35.684734,9183455
2007-12-10,63.554333,64.034592,63.310390,63.615318,35.748997,8595773
2007-12-11,63.615318,64.087952,62.136421,62.273640,34.995037,13376726
2007-12-12,63.462852,64.568214,62.830132,63.554333,35.714722,15668425
2007-12-13,63.112186,64.606331,62.974972,64.522476,36.258774,12527866
2007-12-14,63.866882,64.522476,63.401867,63.493347,35.680454,12767137
2007-12-17,63.203667,63.394245,62.182163,62.441349,35.089275,12471591
2007-12-18,62.891117,63.943111,62.647175,63.683926,35.787533,13977264
2007-12-19,63.821140,64.636818,63.470478,64.179428,36.065998,11110214
2007-12-20,64.522476,65.025604,63.920242,64.972237,36.511520,12366385
2007-12-21,65.063721,66.382523,65.063721,66.100471,37.145535,19534273
2007-12-24,66.336784,66.984756,66.092850,66.466377,37.351177,5629945
2007-12-26,66.809425,68.067245,66.542610,67.823303,38.113697,10250204
2007-12-27,67.785187,68.074867,67.419273,67.579361,37.976608,10633115
2007-12-28,67.846176,68.524635,67.579361,67.945274,38.182240,9596276
2007-12-31,67.922401,67.945274,66.855164,67.312553,37.826672,8596035
2008-01-02,67.655594,68.387421,66.214813,67.000000,37.651039,15079169
2008-01-03,67.091476,67.884293,67.091476,67.274437,37.805256,11269334
2008-01-04,66.382523,66.939018,65.101837,65.223808,36.652885,14580295
2008-01-07,65.749802,65.932762,63.874504,64.331894,36.151688,17771620
2008-01-08,64.682564,65.261925,62.715782,62.898739,35.346306,16222919
2008-01-09,62.929234,63.981228,62.631927,63.813519,35.860367,16939026
2008-01-10,63.226536,64.232796,63.058826,63.958359,35.941769,17302917
2008-01-11,63.493347,64.568214,62.990215,63.302769,35.573360,14558519
2008-01-14,64.019348,64.118446,63.203667,63.569576,35.723293,13133651
2008-01-15,62.906361,63.615318,61.450336,61.450336,34.532364,20028950
2008-01-16,61.175903,61.442715,58.469681,58.766983,33.024445,29591513
2008-01-17,58.927071,59.559792,55.732964,56.015022,31.477957,26460923
2008-01-18,56.411427,57.288090,54.482765,55.565254,31.225220,31310090
2008-01-22,52.561726,54.551373,51.929005,54.261692,30.492664,37003919
2008-01-23,53.644215,54.955402,51.723179,54.680965,30.728292,31989335
2008-01-24,55.283195,57.128002,55.092617,56.769714,31.902082,32861020
2008-01-25,57.966553,58.873707,55.946411,56.510525,31.756413,22697788
2008-01-28,56.708729,58.301971,55.832066,58.248608,32.733147,18141282
2008-01-29,58.446812,60.001938,58.446812,59.666515,33.529942,18873262
2008-01-30,59.529301,61.557060,59.117649,60.322109,33.898369,19785219
2008-01-31,59.498806,61.648540,58.888954,61.069180,34.318180,20729708
2008-02-01,61.366482,61.618046,60.634659,61.259758,34.425262,17141435
2008-02-04,61.267384,61.457962,60.649906,60.802368,34.168243,13046024
2008-02-05,59.857098,59.857098,57.997044,58.004665,32.596035,18628744
2008-02-06,58.477303,58.736492,55.923542,56.007397,31.473684,20040887
2008-02-07,55.694847,57.219482,55.633862,56.807831,31.923487,18859619
2008-02-08,56.617252,57.737858,56.617252,57.463421,32.291904,15129804
2008-02-11,57.463421,58.812721,57.028900,58.675507,32.973038,18057065
2008-02-12,58.584026,59.239620,57.554901,58.240986,32.728859,15608870
2008-02-13,58.477303,60.261124,58.180000,59.956196,33.692738,16915676
2008-02-14,60.344978,61.092049,59.933327,60.192516,33.825523,15426006
2008-02-15,60.223007,60.543182,59.216751,60.261124,33.864082,13971492
2008-02-19,61.229267,62.410858,60.901470,61.473206,34.545227,18531016
2008-02-20,60.817616,62.715782,60.451702,62.205032,34.956470,13538995
2008-02-21,62.014454,62.014454,60.588921,60.840485,34.387737,14397562
2008-02-22,61.175903,61.518948,60.101036,61.450336,34.732426,14199219
2008-02-25,61.450336,62.944477,61.450336,62.708160,35.443363,11013666
2008-02-26,62.525204,64.674934,62.319378,64.491982,36.451595,19828770
2008-02-27,64.042213,64.674934,63.752533,64.133690,36.249088,12742344
2008-02-28,63.798271,65.254295,63.798271,64.949371,36.710114,12175782
2008-02-29,64.911255,65.002731,62.662422,63.051205,35.637253,14160259
2008-03-03,62.853001,64.255661,62.807262,63.607693,35.951790,14292750
2008-03-04,62.891117,63.424740,60.886223,62.128799,35.115902,22040712
2008-03-05,62.227901,63.676304,61.709526,62.990215,35.602772,17354470
2008-03-06,62.807262,62.997841,60.985325,61.092049,34.529930,14451083
2008-03-07,60.794746,60.985325,59.292980,59.735126,33.762962,17438556
2008-03-10,59.841850,60.131531,58.866085,58.965187,33.327797,17665365
2008-03-11,60.360226,60.916718,59.041416,60.604164,34.254147,20473384
2008-03-12,60.207764,60.413586,59.247242,59.704632,33.745724,16292313
2008-03-13,58.820347,59.986691,58.744114,59.475937,33.616474,21381406
2008-03-14,59.826603,60.245876,58.058029,59.071911,33.388111,16664075
2008-03-17,57.631130,58.606895,56.967915,57.844582,32.694405,21104487
2008-03-18,59.056664,59.666515,58.286724,59.666515,33.724194,15046505
2008-03-19,58.713619,60.207764,55.923542,56.114120,31.716337,20174690
2008-03-20,55.458530,57.196609,54.566620,57.044147,32.241993,26545665
2008-03-24,57.173740,58.523041,56.723976,57.631130,32.573776,11997640
2008-03-25,57.745480,57.829334,56.358063,56.815453,32.112743,21099109
2008-03-26,57.288090,58.408695,56.800205,58.172379,32.879684,21511142
2008-03-27,58.736492,59.346344,57.653999,57.730232,32.629772,13434708
2008-03-28,58.141884,58.347710,57.196609,57.684494,32.603928,10697787
2008-03-31,57.821712,58.454433,57.471046,58.096146,32.836590,12940687
2008-04-01,57.714989,59.277737,57.570145,59.247242,33.487206,11253461
2008-04-02,59.247242,60.489819,58.698376,60.047676,33.939632,11090406
2008-04-03,59.460693,60.749008,59.315849,59.750374,33.771591,11641883
2008-04-04,59.956196,60.642281,59.933327,60.078167,33.956856,9487004
2008-04-07,60.604164,61.107296,59.956196,60.146774,33.995640,10676667
2008-04-08,59.605534,60.741383,59.605534,60.581299,34.241249,8535299
2008-04-09,60.733761,61.465584,60.451702,60.550804,34.224003,12120293
2008-04-10,60.672775,60.985325,59.826603,60.466949,34.176605,13053501
2008-04-11,60.360226,60.665154,59.872341,59.910458,33.862057,8228865
2008-04-14,60.032429,61.160656,59.918079,60.840485,34.387737,11420584
2008-04-15,61.175903,62.083061,61.069180,61.930595,35.003853,15251013
2008-04-16,62.044945,63.218910,62.044945,63.127434,35.680344,14098211
2008-04-17,62.296509,63.569576,62.220276,63.127434,35.680344,10965523
2008-04-18,63.386623,64.034592,62.837753,63.950737,36.145676,14167080
2008-04-21,63.943111,64.659691,63.699173,64.293777,36.339573,11412582
2008-04-22,64.187057,64.949371,64.042213,64.713051,36.576550,11700126
2008-04-23,64.766418,64.896011,64.019348,64.400505,36.399887,13159363
2008-04-24,63.744911,64.110825,62.776768,63.188419,35.714809,18780649
2008-04-25,63.676304,64.187057,63.386623,63.706795,36.007793,14098343
2008-04-28,63.767780,64.743546,63.752533,64.370010,36.382648,14733381
2008-04-29,64.179428,65.482994,64.179428,65.139954,36.817829,17849540
2008-04-30,65.322906,66.077599,65.025604,65.673569,37.119446,16848512
2008-05-01,64.979866,66.252930,64.202301,66.047104,37.330559,19958638
2008-05-02,66.199570,66.702698,65.719307,66.230064,37.433975,11751811
2008-05-05,66.321541,67.083855,66.291046,66.458755,37.563240,10902557
2008-05-06,66.695076,67.907158,66.557861,67.647972,38.235397,21960693
2008-05-07,67.670837,68.128227,66.778931,67.015251,37.877773,20276091
2008-05-08,67.083855,68.227333,66.984756,68.189217,38.541302,17786837
2008-05-09,68.227333,68.303566,66.923775,67.625099,38.222481,14395463
2008-05-12,67.449768,67.701332,66.801804,67.533623,38.170765,12445486
2008-05-13,67.396408,68.120605,67.007622,67.556496,38.183701,16063143
2008-05-14,67.678467,68.585625,67.327797,67.495506,38.149216,18784191
2008-05-15,68.166344,68.524635,66.939018,68.082489,38.480991,17076239
2008-05-16,68.471275,70.247475,68.425537,70.117874,39.631409,21970400
2008-05-19,70.407555,71.314713,70.232224,70.666748,39.941650,14394283
2008-05-20,71.185120,71.764481,70.941177,71.314713,40.307880,20832946
2008-05-21,71.421440,72.473434,70.560020,70.765846,39.997658,28363414
2008-05-22,70.575264,71.238480,69.569008,70.133125,39.841766,26281208
2008-05-23,70.438049,70.659119,69.012520,69.675735,39.581909,22316844
2008-05-27,69.119240,69.325066,68.356926,69.134491,39.274448,18038176
2008-05-28,68.616112,70.560020,68.501762,70.560020,40.084267,18317062
2008-05-29,70.270340,70.613380,69.004898,69.340317,39.391373,21119310
2008-05-30,69.652863,70.971672,69.378433,70.971672,40.318127,31812637
2008-06-02,70.361816,70.964050,69.767212,70.857323,40.253162,17439737
2008-06-03,70.765846,71.268974,69.820572,69.866310,39.690178,18605656
2008-06-04,69.599503,69.767212,67.754700,67.991013,38.624847,21058181
2008-06-05,68.112984,71.695869,68.112984,71.520538,40.629921,20433506
2008-06-06,71.733986,72.984184,70.171242,70.262718,39.915382,26957043
2008-06-09,70.880196,73.060417,70.842079,72.603027,41.244888,18055885
2008-06-10,72.237114,72.359085,70.072136,70.796341,40.218525,18528786
2008-06-11,71.421440,72.237114,70.910683,71.718742,40.742519,17319052
2008-06-12,71.268974,71.268974,69.942543,70.506660,40.053967,18845977
2008-06-13,70.079758,72.183754,69.835823,71.855957,40.820477,15376945
2008-06-16,72.221870,73.075668,71.962685,72.099899,40.959061,13948667
2008-06-17,72.191376,73.151894,71.695869,73.014679,41.478737,12051162
2008-06-18,72.427696,72.885086,71.482422,72.526794,41.201561,13489278
2008-06-19,72.740250,73.136650,71.185120,71.398567,40.560627,15733359
2008-06-20,71.718742,71.985550,70.338951,70.712486,40.170868,19211966
2008-06-23,70.155991,72.831726,70.155991,72.831726,41.374798,15818888
2008-06-24,72.435318,73.121407,71.703491,72.176132,41.002354,14352568
2008-06-25,72.587784,72.679260,71.032654,71.673004,40.716530,20425766
2008-06-26,71.703491,72.069405,70.140747,70.605759,40.110245,19697722
2008-06-27,70.750603,71.406189,69.782455,69.858688,39.685852,21068675
2008-06-30,69.912048,72.153259,69.912048,71.955063,40.876774,20362801
2008-07-01,72.016045,72.153259,70.903061,71.993179,40.898418,16676405
2008-07-02,72.038918,72.115143,68.989647,69.180229,39.300430,24623235
2008-07-03,69.690979,70.948799,68.227333,70.011154,39.772457,15693218
2008-07-07,69.454659,70.773468,67.998634,68.882927,39.131531,20093227
2008-07-08,68.097740,68.509392,66.862785,67.960518,38.607521,24006956
2008-07-09,68.013885,69.515648,66.733192,66.855164,37.979580,19094955
2008-07-10,67.000000,68.684723,66.352036,68.684723,39.018932,17158620
2008-07-11,69.363182,69.363182,66.527367,67.182961,38.165802,18590309
2008-07-14,67.762321,68.395042,66.573105,67.442146,38.313026,12125671
2008-07-15,67.160088,67.320175,64.446243,64.659691,36.732357,23061679
2008-07-16,64.606331,64.743546,62.952103,63.417114,36.026474,30523278
